survey,set_number,fishing_event_id,species_code,species_desc,catch_count,survey_series_id,survey_id,survey_series_desc,survey_desc,survey_abbrev,fe_major_level_id,trip_id,block_designation,grouping_code,start_depth_m,end_depth_m,mean_bottom_depth_m,start_deploy_time,end_deploy_time,start_latitude,start_longitude,end_latitude,end_longitude,skate_count,num_hooks,num_empty_hooks,num_bait_only_hooks
HBLL Inside,24,28345,424,Quillback Rockfish,17,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,24,119,876,282,65,101,93,40:52.0,49:23.0,50.4579,-125.274383,50.4638,-125.2661,1,224,33,62
HBLL Inside,24,28345,66,Spotted Ratfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,24,119,876,282,65,101,93,40:52.0,49:23.0,50.4579,-125.274383,50.4638,-125.2661,1,224,33,62
HBLL Inside,24,28345,433,Tiger Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,24,119,876,282,65,101,93,40:52.0,49:23.0,50.4579,-125.274383,50.4638,-125.2661,1,224,33,62
HBLL Inside,24,28345,442,Yelloweye Rockfish,8,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,24,119,876,282,65,101,93,40:52.0,49:23.0,50.4579,-125.274383,50.4638,-125.2661,1,224,33,62
HBLL Inside,25,29287,4,Inanimate Object(S),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,25,119,869,281,57,90,59,50:28.0,59:03.0,50.484816,-125.2535,50.4769,-125.259266,1,225,21,169
HBLL Inside,25,29287,467,Lingcod,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,25,119,869,281,57,90,59,50:28.0,59:03.0,50.484816,-125.2535,50.4769,-125.259266,1,225,21,169
HBLL Inside,25,29287,59,Longnose Skate,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,25,119,869,281,57,90,59,50:28.0,59:03.0,50.484816,-125.2535,50.4769,-125.259266,1,225,21,169
HBLL Inside,25,29287,44,North Pacific Spiny Dogfish ,31,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,25,119,869,281,57,90,59,50:28.0,59:03.0,50.484816,-125.2535,50.4769,-125.259266,1,225,21,169
HBLL Inside,26,30476,407,Copper Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,26,119,952,281,60,62,55,05:08.0,13:38.0,50.472116,-125.392166,50.47955,-125.38545,1,225,32,135
HBLL Inside,26,30476,98E,Giant Pacific Octopus,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,26,119,952,281,60,62,55,05:08.0,13:38.0,50.472116,-125.392166,50.47955,-125.38545,1,225,32,135
HBLL Inside,26,30476,2QA,Lampshells (Phylum),2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,26,119,952,281,60,62,55,05:08.0,13:38.0,50.472116,-125.392166,50.47955,-125.38545,1,225,32,135
HBLL Inside,26,30476,59,Longnose Skate,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,26,119,952,281,60,62,55,05:08.0,13:38.0,50.472116,-125.392166,50.47955,-125.38545,1,225,32,135
HBLL Inside,26,30476,4GF,Luidia (Genus),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,26,119,952,281,60,62,55,05:08.0,13:38.0,50.472116,-125.392166,50.47955,-125.38545,1,225,32,135
HBLL Inside,26,30476,44,North Pacific Spiny Dogfish ,39,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,26,119,952,281,60,62,55,05:08.0,13:38.0,50.472116,-125.392166,50.47955,-125.38545,1,225,32,135
HBLL Inside,26,30476,424,Quillback Rockfish,13,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,26,119,952,281,60,62,55,05:08.0,13:38.0,50.472116,-125.392166,50.47955,-125.38545,1,225,32,135
HBLL Inside,26,30476,66,Spotted Ratfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,26,119,952,281,60,62,55,05:08.0,13:38.0,50.472116,-125.392166,50.47955,-125.38545,1,225,32,135
HBLL Inside,27,30943,467,Lingcod,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,27,119,954,281,58,68,56,01:52.0,10:11.0,50.478433,-125.349516,50.471183,-125.340733,1,224,9,195
HBLL Inside,27,30943,44,North Pacific Spiny Dogfish ,6,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,27,119,954,281,58,68,56,01:52.0,10:11.0,50.478433,-125.349516,50.471183,-125.340733,1,224,9,195
HBLL Inside,27,30943,424,Quillback Rockfish,11,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,27,119,954,281,58,68,56,01:52.0,10:11.0,50.478433,-125.349516,50.471183,-125.340733,1,224,9,195
HBLL Inside,27,30943,67B,Scallop (Family),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,27,119,954,281,58,68,56,01:52.0,10:11.0,50.478433,-125.349516,50.471183,-125.340733,1,224,9,195
HBLL Inside,27,30943,4GA,Starfish (Class),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,27,119,954,281,58,68,56,01:52.0,10:11.0,50.478433,-125.349516,50.471183,-125.340733,1,224,9,195
HBLL Inside,28,32408,467,Lingcod,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,28,119,881,281,54,42,52,28:06.0,36:05.0,50.443183,-125.62725,50.44905,-125.619116,1,222,9,202
HBLL Inside,28,32408,44,North Pacific Spiny Dogfish ,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,28,119,881,281,54,42,52,28:06.0,36:05.0,50.443183,-125.62725,50.44905,-125.619116,1,222,9,202
HBLL Inside,28,32408,424,Quillback Rockfish,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,28,119,881,281,54,42,52,28:06.0,36:05.0,50.443183,-125.62725,50.44905,-125.619116,1,222,9,202
HBLL Inside,28,32408,442,Yelloweye Rockfish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,28,119,881,281,54,42,52,28:06.0,36:05.0,50.443183,-125.62725,50.44905,-125.619116,1,222,9,202
HBLL Inside,29,34303,44,North Pacific Spiny Dogfish ,21,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,29,119,853,281,63,58,56,51:48.0,00:10.0,50.558266,-125.532233,50.551383,-125.525266,1,226,16,183
HBLL Inside,29,34303,424,Quillback Rockfish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,29,119,853,281,63,58,56,51:48.0,00:10.0,50.558266,-125.532233,50.551383,-125.525266,1,226,16,183
HBLL Inside,29,34303,4XE,Sunflower Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,29,119,853,281,63,58,56,51:48.0,00:10.0,50.558266,-125.532233,50.551383,-125.525266,1,226,16,183
HBLL Inside,29,34303,442,Yelloweye Rockfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,29,119,853,281,63,58,56,51:48.0,00:10.0,50.558266,-125.532233,50.551383,-125.525266,1,226,16,183
HBLL Inside,30,35495,407,Copper Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,30,119,898,282,88,97,82,39:42.0,48:06.0,50.419566,-125.751866,50.41665,-125.763383,1,224,58,21
HBLL Inside,30,35495,4,Inanimate Object(S),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,30,119,898,282,88,97,82,39:42.0,48:06.0,50.419566,-125.751866,50.41665,-125.763383,1,224,58,21
HBLL Inside,30,35495,467,Lingcod,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,30,119,898,282,88,97,82,39:42.0,48:06.0,50.419566,-125.751866,50.41665,-125.763383,1,224,58,21
HBLL Inside,30,35495,44,North Pacific Spiny Dogfish ,133,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,30,119,898,282,88,97,82,39:42.0,48:06.0,50.419566,-125.751866,50.41665,-125.763383,1,224,58,21
HBLL Inside,30,35495,424,Quillback Rockfish,8,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,30,119,898,282,88,97,82,39:42.0,48:06.0,50.419566,-125.751866,50.41665,-125.763383,1,224,58,21
HBLL Inside,30,35495,442,Yelloweye Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,30,119,898,282,88,97,82,39:42.0,48:06.0,50.419566,-125.751866,50.41665,-125.763383,1,224,58,21
HBLL Inside,31,36454,44,North Pacific Spiny Dogfish ,129,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,31,119,887,281,46,54,61,19:59.0,27:42.0,50.441683,-125.746933,50.44615,-125.756216,1,222,87,6
HBLL Inside,32,38112,467,Lingcod,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,32,119,906,282,92,64,85,56:07.0,03:46.0,50.401116,-125.8522,50.404716,-125.867233,1,225,30,150
HBLL Inside,32,38112,44,North Pacific Spiny Dogfish ,15,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,32,119,906,282,92,64,85,56:07.0,03:46.0,50.401116,-125.8522,50.404716,-125.867233,1,225,30,150
HBLL Inside,32,38112,424,Quillback Rockfish,14,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,32,119,906,282,92,64,85,56:07.0,03:46.0,50.401116,-125.8522,50.404716,-125.867233,1,225,30,150
HBLL Inside,32,38112,502,Red Irish Lord,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,32,119,906,282,92,64,85,56:07.0,03:46.0,50.401116,-125.8522,50.404716,-125.867233,1,225,30,150
HBLL Inside,32,38112,66,Spotted Ratfish,14,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,32,119,906,282,92,64,85,56:07.0,03:46.0,50.401116,-125.8522,50.404716,-125.867233,1,225,30,150
HBLL Inside,33,38832,467,Lingcod,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,33,38832,59,Longnose Skate,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,33,38832,#NAME?,Mussel,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,33,38832,44,North Pacific Spiny Dogfish ,45,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,33,38832,222,Pacific Cod,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,33,38832,614,Pacific Halibut,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,33,38832,424,Quillback Rockfish,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,33,38832,2A0,Sponges (Phylum),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,33,38832,66,Spotted Ratfish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,33,119,800,282,82,89,77,29:33.0,37:03.0,50.446433,-125.98625,50.4489,-125.997716,1,223,23,140
HBLL Inside,34,39310,59,Longnose Skate,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,34,119,790,282,91,80,81,35:49.0,43:50.0,50.454633,-125.926166,50.459483,-125.9159,1,225,112,1
HBLL Inside,34,39310,44,North Pacific Spiny Dogfish ,109,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,34,119,790,282,91,80,81,35:49.0,43:50.0,50.454633,-125.926166,50.459483,-125.9159,1,225,112,1
HBLL Inside,34,39310,455,Sablefish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,34,119,790,282,91,80,81,35:49.0,43:50.0,50.454633,-125.926166,50.459483,-125.9159,1,225,112,1
HBLL Inside,35,39782,4GF,Luidia (Genus),2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,35,119,788,282,92,72,82,12:52.0,20:48.0,50.469383,-125.998483,50.468266,-125.989116,1,223,75,68
HBLL Inside,35,39782,44,North Pacific Spiny Dogfish ,68,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,35,119,788,282,92,72,82,12:52.0,20:48.0,50.469383,-125.998483,50.468266,-125.989116,1,223,75,68
HBLL Inside,35,39782,222,Pacific Cod,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,35,119,788,282,92,72,82,12:52.0,20:48.0,50.469383,-125.998483,50.468266,-125.989116,1,223,75,68
HBLL Inside,35,39782,424,Quillback Rockfish,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,35,119,788,282,92,72,82,12:52.0,20:48.0,50.469383,-125.998483,50.468266,-125.989116,1,223,75,68
HBLL Inside,35,39782,66,Spotted Ratfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,35,119,788,282,92,72,82,12:52.0,20:48.0,50.469383,-125.998483,50.468266,-125.989116,1,223,75,68
HBLL Inside,36,40970,540,Cabezon,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,36,119,904,282,88,77,86,22:35.0,30:32.0,50.405483,-125.912383,50.407,-125.906566,1,225,20,166
HBLL Inside,36,40970,467,Lingcod,8,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,36,119,904,282,88,77,86,22:35.0,30:32.0,50.405483,-125.912383,50.407,-125.906566,1,225,20,166
HBLL Inside,36,40970,424,Quillback Rockfish,26,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,36,119,904,282,88,77,86,22:35.0,30:32.0,50.405483,-125.912383,50.407,-125.906566,1,225,20,166
HBLL Inside,36,40970,66,Spotted Ratfish,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,36,119,904,282,88,77,86,22:35.0,30:32.0,50.405483,-125.912383,50.407,-125.906566,1,225,20,166
HBLL Inside,36,40970,433,Tiger Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,36,119,904,282,88,77,86,22:35.0,30:32.0,50.405483,-125.912383,50.407,-125.906566,1,225,20,166
HBLL Inside,37,43090,44,North Pacific Spiny Dogfish ,31,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,37,119,717,279,45,54,51,18:24.0,26:21.0,50.587416,-126.386466,50.58625,-126.374183,1,225,7,178
HBLL Inside,37,43090,424,Quillback Rockfish,9,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,37,119,717,279,45,54,51,18:24.0,26:21.0,50.587416,-126.386466,50.58625,-126.374183,1,225,7,178
HBLL Inside,38,44992,44,North Pacific Spiny Dogfish ,101,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,38,119,684,279,99,128,95,40:01.0,48:20.0,50.632166,-126.284466,50.63275,-126.2708,1,227,62,62
HBLL Inside,38,44992,424,Quillback Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,38,119,684,279,99,128,95,40:01.0,48:20.0,50.632166,-126.284466,50.63275,-126.2708,1,227,62,62
HBLL Inside,38,44992,442,Yelloweye Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,38,119,684,279,99,128,95,40:01.0,48:20.0,50.632166,-126.284466,50.63275,-126.2708,1,227,62,62
HBLL Inside,39,44994,437,Canary Rockfish,8,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,39,119,674,280,98,86,87,24:24.0,33:07.0,50.642283,-126.155616,50.643666,-126.14275,1,228,53,52
HBLL Inside,39,44994,44,North Pacific Spiny Dogfish ,106,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,39,119,674,280,98,86,87,24:24.0,33:07.0,50.642283,-126.155616,50.643666,-126.14275,1,228,53,52
HBLL Inside,39,44994,424,Quillback Rockfish,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,39,119,674,280,98,86,87,24:24.0,33:07.0,50.642283,-126.155616,50.643666,-126.14275,1,228,53,52
HBLL Inside,39,44994,4TO,Solaster (Genus),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,39,119,674,280,98,86,87,24:24.0,33:07.0,50.642283,-126.155616,50.643666,-126.14275,1,228,53,52
HBLL Inside,39,44994,442,Yelloweye Rockfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,39,119,674,280,98,86,87,24:24.0,33:07.0,50.642283,-126.155616,50.643666,-126.14275,1,228,53,52
HBLL Inside,40,46448,44,North Pacific Spiny Dogfish ,8,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,40,119,639,279,58,44,56,12:16.0,20:27.0,50.744716,-126.158433,50.751266,-126.1537,1,225,14,196
HBLL Inside,40,46448,424,Quillback Rockfish,6,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,40,119,639,279,58,44,56,12:16.0,20:27.0,50.744716,-126.158433,50.751266,-126.1537,1,225,14,196
HBLL Inside,40,46448,4XE,Sunflower Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,40,119,639,279,58,44,56,12:16.0,20:27.0,50.744716,-126.158433,50.751266,-126.1537,1,225,14,196
HBLL Inside,41,46690,44,North Pacific Spiny Dogfish ,12,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,41,119,644,279,58,59,55,13:43.0,21:54.0,50.734066,-126.133266,50.740316,-126.125616,1,226,9,193
HBLL Inside,41,46690,614,Pacific Halibut,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,41,119,644,279,58,59,55,13:43.0,21:54.0,50.734066,-126.133266,50.740316,-126.125616,1,226,9,193
HBLL Inside,41,46690,424,Quillback Rockfish,9,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,41,119,644,279,58,59,55,13:43.0,21:54.0,50.734066,-126.133266,50.740316,-126.125616,1,226,9,193
HBLL Inside,41,46690,442,Yelloweye Rockfish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,41,119,644,279,58,59,55,13:43.0,21:54.0,50.734066,-126.133266,50.740316,-126.125616,1,226,9,193
HBLL Inside,42,49080,467,Lingcod,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,42,119,633,280,62,79,69,27:12.0,35:02.0,50.771333,-126.149666,50.776116,-126.163633,1,224,15,161
HBLL Inside,42,49080,44,North Pacific Spiny Dogfish ,24,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,42,119,633,280,62,79,69,27:12.0,35:02.0,50.771333,-126.149666,50.776116,-126.163633,1,224,15,161
HBLL Inside,42,49080,424,Quillback Rockfish,13,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,42,119,633,280,62,79,69,27:12.0,35:02.0,50.771333,-126.149666,50.776116,-126.163633,1,224,15,161
HBLL Inside,42,49080,2A0,Sponges (Phylum),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,42,119,633,280,62,79,69,27:12.0,35:02.0,50.771333,-126.149666,50.776116,-126.163633,1,224,15,161
HBLL Inside,42,49080,4XE,Sunflower Starfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,42,119,633,280,62,79,69,27:12.0,35:02.0,50.771333,-126.149666,50.776116,-126.163633,1,224,15,161
HBLL Inside,42,49080,442,Yelloweye Rockfish,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,42,119,633,280,62,79,69,27:12.0,35:02.0,50.771333,-126.149666,50.776116,-126.163633,1,224,15,161
HBLL Inside,43,49321,3XC,Halipteris (Genus),2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,43,119,625,279,54,61,58,19:42.0,27:27.0,50.800366,-126.200566,50.7932,-126.195933,1,223,8,180
HBLL Inside,43,49321,467,Lingcod,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,43,119,625,279,54,61,58,19:42.0,27:27.0,50.800366,-126.200566,50.7932,-126.195933,1,223,8,180
HBLL Inside,43,49321,424,Quillback Rockfish,23,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,43,119,625,279,54,61,58,19:42.0,27:27.0,50.800366,-126.200566,50.7932,-126.195933,1,223,8,180
HBLL Inside,43,49321,66,Spotted Ratfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,43,119,625,279,54,61,58,19:42.0,27:27.0,50.800366,-126.200566,50.7932,-126.195933,1,223,8,180
HBLL Inside,43,49321,4XE,Sunflower Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,43,119,625,279,54,61,58,19:42.0,27:27.0,50.800366,-126.200566,50.7932,-126.195933,1,223,8,180
HBLL Inside,43,49321,442,Yelloweye Rockfish,7,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,43,119,625,279,54,61,58,19:42.0,27:27.0,50.800366,-126.200566,50.7932,-126.195933,1,223,8,180
HBLL Inside,44,51270,59,Longnose Skate,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,44,119,622,279,57,48,58,16:02.0,23:46.0,50.790683,-126.42995,50.790733,-126.419033,1,224,26,126
HBLL Inside,44,51270,44,North Pacific Spiny Dogfish ,41,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,44,119,622,279,57,48,58,16:02.0,23:46.0,50.790683,-126.42995,50.790733,-126.419033,1,224,26,126
HBLL Inside,44,51270,424,Quillback Rockfish,15,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,44,119,622,279,57,48,58,16:02.0,23:46.0,50.790683,-126.42995,50.790733,-126.419033,1,224,26,126
HBLL Inside,44,51270,455,Sablefish,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,44,119,622,279,57,48,58,16:02.0,23:46.0,50.790683,-126.42995,50.790733,-126.419033,1,224,26,126
HBLL Inside,44,51270,66,Spotted Ratfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,44,119,622,279,57,48,58,16:02.0,23:46.0,50.790683,-126.42995,50.790733,-126.419033,1,224,26,126
HBLL Inside,44,51270,442,Yelloweye Rockfish,8,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,44,119,622,279,57,48,58,16:02.0,23:46.0,50.790683,-126.42995,50.790733,-126.419033,1,224,26,126
HBLL Inside,44,51270,418,Yellowtail Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,44,119,622,279,57,48,58,16:02.0,23:46.0,50.790683,-126.42995,50.790733,-126.419033,1,224,26,126
HBLL Inside,45,52228,VMH,Box Crabs (Genus),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
HBLL Inside,45,52228,414,Greenstriped Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
HBLL Inside,45,52228,59,Longnose Skate,6,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
HBLL Inside,45,52228,44,North Pacific Spiny Dogfish ,42,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
