survey_series_id,survey_series_desc,survey_id,survey_desc,year,fishing_event_id,latitude,longitude,fe_end_deployment_time,fe_begin_retrieval_time,grouping_code,grouping_desc,grouping_depth_id,depth_m,fe_bottom_water_temperature,hook_code,skate_count,lglsp_hook_count,area_swept_km2,ye_count,dogfish_count
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369545,49.065666,-123.576833,10/11/1989 8:00,10/11/1989 10:05,331,SoG Dogfish 166 - 220 m,4,205,NA,3,NA,500,0.011148365,NA,107
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369550,48.919,-123.3815,10/12/1989 8:14,10/12/1989 11:05,329,SoG Dogfish 56 - 110 m,2,59,NA,3,NA,500,0.011148365,NA,113
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369552,48.933333,-123.355,10/12/1989 12:06,10/12/1989 14:45,331,SoG Dogfish 166 - 220 m,4,187,NA,3,NA,500,0.011148365,NA,181
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369553,48.976833,-123.410166,10/12/1989 13:47,10/12/1989 16:00,332,SoG Dogfish > 220 m,5,232,NA,3,NA,500,0.011148365,NA,107
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369556,49.186,-123.3155,10/13/1989 10:32,10/13/1989 13:15,330,SoG Dogfish 111 - 165 m,3,122,NA,3,NA,500,0.011148365,NA,231
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369558,49.199666,-123.3685,10/13/1989 14:35,10/13/1989 16:45,332,SoG Dogfish > 220 m,5,231,NA,3,NA,500,0.011148365,NA,254
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369566,49.384,-124.339333,10/15/1989 10:15,10/15/1989 12:24,331,SoG Dogfish 166 - 220 m,4,220,NA,3,NA,500,0.011148365,NA,151
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369568,49.362666,-124.324833,10/15/1989 13:50,10/15/1989 15:56,330,SoG Dogfish 111 - 165 m,3,113,NA,3,NA,500,0.011148365,2,152
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369529,49.864,-124.764666,10/28/1986 7:20,10/28/1986 10:05,328,SoG Dogfish 0 - 55 m,1,49,NA,3,NA,500,0.011148365,1,181
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369530,49.858666,-124.767166,10/28/1986 9:28,10/28/1986 11:58,329,SoG Dogfish 56 - 110 m,2,101,NA,3,NA,500,0.011148365,1,135
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369537,49.379166,-123.715833,10/29/1986 16:09,10/29/1986 18:22,329,SoG Dogfish 56 - 110 m,2,88,NA,3,NA,500,0.011148365,4,58
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369540,49.175166,-123.761166,10/30/1986 10:50,10/30/1986 13:07,328,SoG Dogfish 0 - 55 m,1,29,NA,3,NA,500,0.011148365,NA,27
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369585,49.694833,-124.274166,10/19/1989 9:15,10/19/1989 11:20,328,SoG Dogfish 0 - 55 m,1,55,NA,3,NA,500,0.011148365,NA,188
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369597,49.8745,-125.041,10/23/1989 13:13,10/23/1989 15:58,330,SoG Dogfish 111 - 165 m,3,135,NA,3,NA,500,0.011148365,1,134
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369603,49.783166,-124.837,10/24/1989 14:37,10/24/1989 16:41,332,SoG Dogfish > 220 m,5,243,NA,3,NA,500,0.011148365,NA,131
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369606,49.486166,-124.0285,10/25/1989 11:30,10/25/1989 14:14,329,SoG Dogfish 56 - 110 m,2,104,NA,3,NA,500,0.011148365,1,241
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369608,49.4905,-124.044166,10/25/1989 15:30,10/25/1989 17:27,329,SoG Dogfish 56 - 110 m,2,110,NA,3,NA,500,0.011148365,1,192
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369467,49.186333,-123.788333,10/15/1986 15:14,10/15/1986 17:14,330,SoG Dogfish 111 - 165 m,3,154,NA,3,NA,500,0.011148365,NA,227
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369474,48.919,-123.381666,10/17/1986 8:19,10/17/1986 10:53,328,SoG Dogfish 0 - 55 m,1,53,NA,3,NA,500,0.011148365,1,126
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369527,49.701333,-124.288666,10/27/1986 16:42,10/27/1986 18:59,328,SoG Dogfish 0 - 55 m,1,55,NA,3,NA,500,0.011148365,NA,153
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369570,49.537833,-124.615,10/16/1989 9:25,10/16/1989 11:38,328,SoG Dogfish 0 - 55 m,1,40,NA,3,NA,500,0.011148365,NA,59
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369575,49.671,-124.628333,10/17/1989 8:55,10/17/1989 11:10,331,SoG Dogfish 166 - 220 m,4,177,NA,3,NA,500,0.011148365,4,142
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369551,48.924,-123.3745,10/12/1989 10:35,10/12/1989 12:45,330,SoG Dogfish 111 - 165 m,3,126,NA,3,NA,500,0.011148365,NA,102
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369555,49.184666,-123.302,10/13/1989 8:10,10/13/1989 10:53,329,SoG Dogfish 56 - 110 m,2,73,NA,3,NA,500,0.011148365,NA,180
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369557,49.191333,-123.3365,10/13/1989 12:45,10/13/1989 15:15,331,SoG Dogfish 166 - 220 m,4,173,NA,3,NA,500,0.011148365,NA,239
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369559,49.3895,-123.656166,10/14/1989 7:07,10/14/1989 9:32,331,SoG Dogfish 166 - 220 m,4,178,NA,3,NA,500,0.011148365,NA,204
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369564,49.385833,-124.337333,10/15/1989 7:15,10/15/1989 9:20,332,SoG Dogfish > 220 m,5,254,NA,3,NA,500,0.011148365,NA,124
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369565,49.357666,-124.348,10/15/1989 8:30,10/15/1989 10:45,329,SoG Dogfish 56 - 110 m,2,64,NA,3,NA,500,0.011148365,4,142
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369567,49.36,-124.3675,10/15/1989 11:55,10/15/1989 14:25,328,SoG Dogfish 0 - 55 m,1,27,NA,3,NA,500,0.011148365,NA,186
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369569,49.535666,-124.597333,10/16/1989 8:05,10/16/1989 10:27,330,SoG Dogfish 111 - 165 m,3,121,NA,3,NA,500,0.011148365,NA,76
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369531,49.837,-124.756833,10/28/1986 11:14,10/28/1986 13:29,331,SoG Dogfish 166 - 220 m,4,178,NA,3,NA,500,0.011148365,NA,129
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369536,49.49,-124.0425,10/29/1986 11:23,10/29/1986 13:42,329,SoG Dogfish 56 - 110 m,2,99,NA,3,NA,500,0.011148365,1,85
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369538,49.181166,-123.763333,10/30/1986 6:56,10/30/1986 9:26,329,SoG Dogfish 56 - 110 m,2,66,NA,3,NA,500,0.011148365,NA,119
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369541,49.188833,-123.765166,10/30/1986 11:47,10/30/1986 14:09,330,SoG Dogfish 111 - 165 m,3,161,NA,3,NA,500,0.011148365,6,124
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420685,49.5738,-124.60285,10/2/2014 9:17,10/2/2014 11:16,331,SoG Dogfish 166 - 220 m,4,174,NA,1,2,300,0.006689019,NA,174
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369579,49.679666,-124.633,10/17/1989 16:09,10/17/1989 18:09,331,SoG Dogfish 166 - 220 m,4,216,NA,3,NA,500,0.011148365,5,149
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369581,49.8355,-124.726,10/18/1989 8:55,10/18/1989 11:45,330,SoG Dogfish 111 - 165 m,3,161,NA,3,NA,500,0.011148365,12,157
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356244,49.711166,-124.30505,NA,10/23/2005 16:24,331,SoG Dogfish 166 - 220 m,4,202,NA,1,2,500,0.011148365,8,320
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356245,49.463533,-124.022233,NA,10/24/2005 9:24,331,SoG Dogfish 166 - 220 m,4,182,NA,1,2,500,0.011148365,NA,409
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356250,49.048233,-123.586866,NA,10/27/2005 11:49,330,SoG Dogfish 111 - 165 m,3,134,NA,1,2,400,0.008918692,NA,346
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356253,48.9177,-123.324616,NA,10/28/2005 10:38,331,SoG Dogfish 166 - 220 m,4,185,NA,1,2,400,0.008918692,NA,303
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356254,48.981216,-123.390233,NA,10/28/2005 11:58,332,SoG Dogfish > 220 m,5,255,NA,1,2,385,0.008584241,NA,297
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356261,49.356283,-124.329483,NA,10/31/2005 10:14,329,SoG Dogfish 56 - 110 m,2,78,NA,1,2,400,0.008918692,NA,85
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356187,49.776616,-124.913233,11/10/2008 8:40,11/10/2008 10:35,329,SoG Dogfish 56 - 110 m,2,68,NA,1,2,300,0.006689019,1,109
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356188,49.790533,-124.873883,10/12/2008 9:32,10/12/2008 11:30,330,SoG Dogfish 111 - 165 m,3,157,NA,1,2,300,0.006689019,NA,206
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356233,49.80725,-124.7553,NA,10/21/2005 9:57,332,SoG Dogfish > 220 m,5,236,NA,1,2,500,0.011148365,NA,323
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356237,49.991566,-125.081666,NA,10/22/2005 9:28,332,SoG Dogfish > 220 m,5,63,NA,1,2,500,0.011148365,NA,363
76,Strait of Georgia Dogfish Longline,453,2014 Strait of Georgia Dogfish Longline Survey,2014,3420645,48.9616,-123.40555,10/9/2014 8:04,10/9/2014 10:07,331,SoG Dogfish 166 - 220 m,4,196,NA,1,2,300,0.006689019,NA,163
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369582,49.857166,-124.753833,10/18/1989 10:44,10/18/1989 14:15,329,SoG Dogfish 56 - 110 m,2,104,NA,3,NA,500,0.011148365,3,175
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369583,49.811333,-124.755,10/18/1989 13:03,10/18/1989 17:06,332,SoG Dogfish > 220 m,5,234,NA,3,NA,500,0.011148365,NA,107
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369587,49.696,-124.282833,10/19/1989 12:03,10/19/1989 14:08,329,SoG Dogfish 56 - 110 m,2,60,NA,3,NA,500,0.011148365,1,179
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369589,49.711166,-124.293166,10/19/1989 14:58,10/19/1989 17:10,330,SoG Dogfish 111 - 165 m,3,128,NA,3,NA,500,0.011148365,1,85
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369590,49.975833,-125.093833,10/22/1989 12:24,10/22/1989 14:25,331,SoG Dogfish 166 - 220 m,4,178,NA,3,NA,500,0.011148365,NA,144
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369592,49.976,-125.095666,10/22/1989 15:16,10/22/1989 17:34,330,SoG Dogfish 111 - 165 m,3,146,NA,3,NA,500,0.011148365,NA,111
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369594,49.882,-125.038666,10/23/1989 8:30,10/23/1989 10:49,331,SoG Dogfish 166 - 220 m,4,174,NA,3,NA,500,0.011148365,NA,175
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369595,49.8735,-125.052333,10/23/1989 10:00,10/23/1989 12:31,329,SoG Dogfish 56 - 110 m,2,106,NA,3,NA,500,0.011148365,NA,164
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369598,49.849666,-125.0705,10/23/1989 15:14,10/23/1989 17:05,328,SoG Dogfish 0 - 55 m,1,27,NA,3,NA,500,0.011148365,NA,205
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369601,49.768333,-124.912,10/24/1989 10:57,10/24/1989 13:15,329,SoG Dogfish 56 - 110 m,2,70,NA,3,NA,500,0.011148365,NA,230
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369602,49.786666,-124.8545,10/24/1989 12:25,10/24/1989 15:28,331,SoG Dogfish 166 - 220 m,4,187,NA,3,NA,500,0.011148365,NA,160
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369604,49.518333,-124.044666,10/25/1989 8:25,10/25/1989 10:31,328,SoG Dogfish 0 - 55 m,1,27,NA,3,NA,500,0.011148365,NA,11
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369610,49.189166,-123.766666,10/26/1989 12:04,10/26/1989 13:27,329,SoG Dogfish 56 - 110 m,2,72,NA,3,NA,500,0.011148365,3,20
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369599,49.754833,-124.930333,10/24/1989 7:50,10/24/1989 9:57,328,SoG Dogfish 0 - 55 m,1,33,NA,3,NA,500,0.011148365,NA,240
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369468,49.065833,-123.601333,10/16/1986 7:53,10/16/1986 10:38,330,SoG Dogfish 111 - 165 m,3,121,NA,3,NA,500,0.011148365,2,133
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369469,49.056,-123.613833,10/16/1986 9:08,10/16/1986 12:23,329,SoG Dogfish 56 - 110 m,2,101,NA,3,NA,500,0.011148365,6,102
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369470,49.064166,-123.575,10/16/1986 11:45,10/16/1986 14:00,331,SoG Dogfish 166 - 220 m,4,201,NA,3,NA,500,0.011148365,NA,90
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369471,49.205,-123.5475,10/16/1986 14:55,10/16/1986 17:10,332,SoG Dogfish > 220 m,5,256,NA,3,NA,500,0.011148365,NA,84
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369472,49.0055,-123.5554,10/16/1986 16:00,10/16/1986 18:20,328,SoG Dogfish 0 - 55 m,1,9,NA,3,NA,500,0.011148365,NA,2
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369473,48.908333,-123.353666,10/17/1986 7:38,10/17/1986 9:52,328,SoG Dogfish 0 - 55 m,1,16,NA,3,NA,500,0.011148365,NA,2
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369477,48.986,-123.417,10/17/1986 16:04,10/17/1986 18:25,332,SoG Dogfish > 220 m,5,241,NA,3,NA,500,0.011148365,NA,113
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356197,49.7106,-124.291766,10/15/2008 7:17,10/15/2008 9:17,330,SoG Dogfish 111 - 165 m,3,119,NA,1,2,300,0.006689019,NA,176
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356198,49.712633,-124.304833,10/15/2008 8:05,10/15/2008 10:00,331,SoG Dogfish 166 - 220 m,4,190,NA,1,2,300,0.006689019,1,220
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356199,49.719166,-124.311533,10/15/2008 11:14,10/15/2008 13:14,332,SoG Dogfish > 220 m,5,238,NA,1,2,300,0.006689019,NA,218
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356201,49.475016,-124.051816,10/17/2008 8:58,10/17/2008 11:00,332,SoG Dogfish > 220 m,5,247,NA,1,2,300,0.006689019,NA,218
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356202,49.4735,-124.04185,10/17/2008 10:08,10/17/2008 12:15,331,SoG Dogfish 166 - 220 m,4,182,NA,1,2,300,0.006689019,NA,228
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356207,49.3759,-124.33165,10/18/2008 12:52,10/18/2008 14:53,331,SoG Dogfish 166 - 220 m,4,184,NA,1,2,300,0.006689019,1,174
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356208,49.374283,-124.339966,10/18/2008 13:57,10/18/2008 15:55,330,SoG Dogfish 111 - 165 m,3,135,NA,1,2,300,0.006689019,5,39
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356211,49.092883,-123.621566,10/19/2008 13:17,10/19/2008 15:20,330,SoG Dogfish 111 - 165 m,3,144,NA,1,2,300,0.006689019,1,117
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356212,49.081033,-123.578683,10/19/2008 14:20,10/19/2008 16:24,332,SoG Dogfish > 220 m,5,227,NA,1,2,300,0.006689019,NA,188
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356213,48.929316,-123.387866,10/20/2008 8:05,10/20/2008 10:03,330,SoG Dogfish 111 - 165 m,3,162,NA,1,2,300,0.006689019,NA,188
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356217,49.1827,-123.3821,10/21/2008 8:40,10/21/2008 10:39,332,SoG Dogfish > 220 m,5,247,NA,1,2,300,0.006689019,NA,200
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356221,49.350016,-124.311,10/22/2008 8:11,10/22/2008 10:09,329,SoG Dogfish 56 - 110 m,2,72,NA,1,2,400,0.008918692,NA,74
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356223,49.369283,-124.315983,10/22/2008 13:11,10/22/2008 15:09,331,SoG Dogfish 166 - 220 m,4,183,NA,1,2,400,0.008918692,NA,143
76,Strait of Georgia Dogfish Longline,502,2008 Strait of Georgia Dogfish Longline Survey,2008,4356224,49.368966,-124.3266,10/22/2008 14:21,10/22/2008 16:12,330,SoG Dogfish 111 - 165 m,3,139,NA,1,2,400,0.008918692,7,41
76,Strait of Georgia Dogfish Longline,501,2005 Strait of Georgia Dogfish Longline Survey,2005,4356226,49.543,-124.607183,NA,10/19/2005 11:03,330,SoG Dogfish 111 - 165 m,3,130,NA,1,2,449,0.010011232,NA,325
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369542,49.185,-123.783333,10/10/1989 11:42,10/10/1989 13:59,328,SoG Dogfish 0 - 55 m,1,55,NA,3,NA,500,0.011148365,NA,186
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369543,49.174166,-123.778166,10/10/1989 12:44,10/10/1989 15:45,328,SoG Dogfish 0 - 55 m,1,9,NA,3,NA,500,0.011148365,NA,190
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369549,48.908833,-123.355,10/12/1989 7:15,10/12/1989 9:45,328,SoG Dogfish 0 - 55 m,1,27,NA,3,NA,500,0.011148365,NA,2
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369554,49.175333,-123.2975,10/13/1989 7:20,10/13/1989 9:29,328,SoG Dogfish 0 - 55 m,1,42,NA,3,NA,500,0.011148365,NA,233
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369560,49.380833,-123.7225,10/14/1989 8:01,10/14/1989 11:24,329,SoG Dogfish 56 - 110 m,2,106,NA,3,NA,500,0.011148365,NA,198
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369561,49.383333,-123.747333,10/14/1989 10:44,10/14/1989 13:05,330,SoG Dogfish 111 - 165 m,3,135,NA,3,NA,500,0.011148365,1,218
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369562,49.3385,-123.723833,10/14/1989 14:25,10/14/1989 16:35,328,SoG Dogfish 0 - 55 m,1,37,NA,3,NA,500,0.011148365,2,212
76,Strait of Georgia Dogfish Longline,499,1989 Strait of Georgia Dogfish Longline Survey,1989,3369563,49.341833,-123.769166,10/14/1989 15:00,10/14/1989 17:35,332,SoG Dogfish > 220 m,5,238,NA,3,NA,500,0.011148365,NA,131
76,Strait of Georgia Dogfish Longline,498,1986 Strait of Georgia Dogfish Longline Survey,1986,3369539,49.192,-123.757166,10/30/1986 7:56,10/30/1986 10:56,331,SoG Dogfish 166 - 220 m,4,187,NA,3,NA,500,0.011148365,NA,111
